-9.680116,7.421815,21.82228
-9.696712,7.414454,21.81736
-9.708817,7.405655,21.8149
-9.716718,7.395647,21.81473
-9.720698,7.384654,21.81662
-9.721047,7.372901,21.82037
-9.718049,7.360617,21.82579
-9.711991,7.348026,21.83267
-9.703158,7.335354,21.8408
-9.691836,7.322828,21.84999
-9.678314,7.310673,21.86002
-9.662874,7.299116,21.8707
-9.645804,7.288383,21.88182
-9.627393,7.278698,21.89317
-9.607923,7.270289,21.90456
-9.587681,7.263383,21.91578
-9.566954,7.258203,21.92663
-9.546027,7.254978,21.9369
-9.525188,7.253932,21.94639
-9.504723,7.255291,21.9549
-9.484916,7.259283,21.96222
-9.476644,7.24819,21.96939
-9.464276,7.23508,21.97891
-9.448033,7.220008,21.99065
-9.42813,7.203032,22.0045
-9.404788,7.18421,22.02035
-9.378226,7.163598,22.03808
-9.34866,7.141253,22.05757
-9.316311,7.117233,22.07871
-9.281396,7.091594,22.10138
-9.244133,7.064393,22.12546
-9.204742,7.035687,22.15084
-9.163443,7.005534,22.17739
-9.12045,6.973991,22.20501
-9.075986,6.941114,22.23358
-9.030266,6.90696,22.26298
-8.983511,6.871587,22.29309
-8.935938,6.835052,22.32379
-8.887767,6.797412,22.35498
-8.839214,6.758723,22.38653
-8.790501,6.719043,22.41833
-8.733912,6.666316,22.45514
-8.678125,6.615402,22.49098
-8.623191,6.566079,22.52588
-8.569156,6.51812,22.5599
-8.516067,6.471301,22.59308
-8.463972,6.425398,22.62547
-8.412919,6.380187,22.65712
-8.362953,6.335442,22.68807
-8.314126,6.290939,22.71838
-8.266482,6.246454,22.74808
-8.22007,6.201761,22.77723
-8.174937,6.156637,22.80588
-8.13113,6.110857,22.83406
-8.088697,6.064196,22.86183
-8.047688,6.016428,22.88924
-8.008145,5.967332,22.91632
-7.970121,5.91668,22.94314
-7.93366,5.86425,22.96974
-7.898811,5.809815,22.99616
-7.865621,5.753153,23.02245
-7.821899,5.710904,23.04726
-7.777734,5.670137,23.07176
-7.733284,5.630773,23.09591
-7.688704,5.592731,23.11969
-7.644153,5.555932,23.14307
-7.599787,5.520298,23.16602
-7.555764,5.485748,23.18851
-7.512241,5.452203,23.21051
-7.469376,5.419585,23.232
-7.427325,5.387812,23.25294
-7.386247,5.356807,23.27331
-7.346298,5.326489,23.29308
-7.307635,5.29678,23.31221
-7.270416,5.2676,23.33069
-7.234798,5.238869,23.34848
-7.200939,5.210508,23.36556
-7.168996,5.182438,23.38189
-7.139125,5.154579,23.39745
-7.111485,5.126853,23.41221
-7.086232,5.099178,23.42613
-7.040642,5.069455,23.44586
-6.994754,5.038735,23.46578
-6.948644,5.007176,23.48582
-6.902393,4.974936,23.50595
-6.856077,4.942172,23.52611
-6.809775,4.909041,23.54624
-6.763566,4.875704,23.5663
-6.717528,4.842316,23.58623
-6.671739,4.809036,23.60598
-6.626278,4.776022,23.62549
-6.581222,4.743433,23.64473
-6.536651,4.711423,23.66362
-6.492642,4.680154,23.68213
-6.449275,4.649783,23.70019
-6.406627,4.620466,23.71776
-6.364776,4.592362,23.73478
-6.323801,4.565629,23.75121
-6.28378,4.540425,23.76698
