-7.49014,1.46901,10.42678
-6.829859,1.241297,10.66956
-6.168801,1.047249,10.87799
-5.507353,0.8803461,11.05096
-4.845904,0.7340662,11.18736
-4.184841,0.6018886,11.28611
-3.524551,0.4772924,11.34608
-2.865425,0.3537565,11.36619
-2.207848,0.22476,11.34531
-1.552208,0.08378199,11.28237
-0.8988948,-0.07569855,11.17624
-0.2482948,-0.2602027,11.02583
0.399204,-0.4762514,10.83004
1.043213,-0.7303655,10.58775
1.683345,-1.029066,10.29787
2.319212,-1.378874,9.959298
2.950426,-1.78631,9.570925
3.576599,-2.257896,9.131649
4.197344,-2.800152,8.640369
4.812271,-3.419599,8.095981
