-10.30861,-0.4713214,7.575513
-10.30403,-0.431632,7.586833
-10.29789,-0.3927084,7.60022
-10.29019,-0.3542157,7.615679
-10.2809,-0.315819,7.633212
-10.27002,-0.2771834,7.652822
-10.25752,-0.2379739,7.674514
-10.2434,-0.1978558,7.698289
-10.22764,-0.156494,7.724152
-10.21022,-0.1135537,7.752105
-10.19114,-0.06870005,7.782151
-10.17037,-0.02159804,7.814295
-10.14792,0.0280872,7.848538
-10.12375,0.08069054,7.884885
-10.09786,0.1365469,7.923337
-10.07023,0.1959911,7.963901
-10.04085,0.2593582,8.006577
-10.0097,0.3269831,8.051369
-9.976775,0.3992005,8.098279
-9.942057,0.4763454,8.147314
-9.905531,0.5587528,8.198473
-9.831425,0.6753855,8.27631
-9.754667,0.7938012,8.353921
-9.67544,0.9137789,8.431161
-9.593932,1.035098,8.50789
-9.510325,1.157538,8.583967
-9.424807,1.280877,8.659251
-9.337561,1.404896,8.733598
-9.248772,1.529373,8.806869
-9.158627,1.654087,8.87892
-9.067308,1.778818,8.94961
-8.975004,1.903345,9.018797
-8.881898,2.027447,9.086341
-8.788175,2.150903,9.152099
-8.69402,2.273494,9.215929
-8.599619,2.394997,9.27769
-8.505157,2.515192,9.33724
-8.410817,2.633858,9.394439
-8.316787,2.750775,9.449142
-8.223251,2.865722,9.50121
-8.130394,2.978478,9.550501
-8.013632,3.107433,9.586085
-7.894279,3.235963,9.620728
-7.772298,3.364016,9.654445
-7.647655,3.491541,9.687247
-7.520311,3.618484,9.719151
-7.390231,3.744794,9.750167
-7.25738,3.870419,9.780311
-7.12172,3.995306,9.809596
-6.983216,4.119402,9.838036
-6.841831,4.242657,9.865644
-6.69753,4.365017,9.892433
-6.550276,4.486432,9.918419
-6.400033,4.606846,9.943614
-6.246765,4.72621,9.968031
-6.090435,4.844471,9.991684
-5.931007,4.961576,10.01459
-5.768446,5.077475,10.03675
-5.602715,5.192112,10.0582
-5.433779,5.305438,10.07893
-5.2616,5.417399,10.09897
-5.110075,5.470119,10.11676
-4.951767,5.522012,10.13399
-4.787223,5.572917,10.15063
-4.61699,5.62267,10.16666
-4.441616,5.671109,10.18204
-4.261649,5.718071,10.19674
-4.077637,5.763395,10.21075
-3.890128,5.806916,10.22402
-3.69967,5.848472,10.23652
-3.50681,5.8879,10.24824
-3.312097,5.925037,10.25914
-3.116077,5.959722,10.26918
-2.9193,5.991791,10.27835
-2.722313,6.021081,10.28661
-2.525663,6.04743,10.29393
-2.329898,6.070675,10.30029
-2.135567,6.090652,10.30565
-1.943218,6.1072,10.30999
-1.753397,6.120156,10.31327
-1.566653,6.129357,10.31547
-1.327853,6.104271,10.29847
-1.093126,6.077414,10.2795
-0.8622467,6.048697,10.2586
-0.6349869,6.018033,10.23578
-0.4111198,5.985332,10.21107
-0.1904184,5.950506,10.18447
0.02734432,5.913467,10.15602
0.2423955,5.874128,10.12573
0.4549623,5.8324,10.09362
0.6652715,5.788194,10.05971
0.8735504,5.741422,10.02403
1.080026,5.691996,9.98659
1.284925,5.639828,9.947413
1.488475,5.584829,9.90652
1.690903,5.526912,9.86393
1.892436,5.465987,9.819663
2.0933,5.401968,9.77374
2.293724,5.334764,9.726181
2.493933,5.26429,9.677007
2.694156,5.190455,9.626236
2.859205,5.119184,9.553393
3.019887,5.049027,9.480435
3.176484,4.97983,9.40722
3.329281,4.911438,9.333606
3.478559,4.843697,9.259449
3.624603,4.776453,9.184609
3.767694,4.709552,9.108946
3.908117,4.64284,9.032314
4.046154,4.576163,8.954575
4.182087,4.509367,8.875584
4.3162,4.442297,8.795199
4.448777,4.374799,8.713283
4.580099,4.30672,8.629688
4.710451,4.237905,8.544276
4.840115,4.168199,8.456903
4.969374,4.09745,8.367429
5.098511,4.025502,8.275709
5.227809,3.952201,8.181606
5.357551,3.877395,8.084974
5.488021,3.800927,7.985672
5.590299,3.726388,7.884023
5.690155,3.655608,7.780857
5.7876,3.588397,7.676329
5.882648,3.524565,7.570593
5.975311,3.46392,7.463803
6.065603,3.406272,7.356115
6.153537,3.351429,7.247684
6.239125,3.299203,7.138661
6.322381,3.249401,7.029205
6.403316,3.201832,6.919468
6.481945,3.156307,6.809605
6.558279,3.112633,6.699772
6.632333,3.070622,6.590121
6.704118,3.030081,6.480808
6.773648,2.99082,6.371988
6.840935,2.952649,6.263814
6.905994,2.915376,6.156443
6.968834,2.878811,6.050027
7.029472,2.842763,5.944723
7.087919,2.807042,5.840683
7.147789,2.770559,5.689492
7.204502,2.739282,5.538576
7.258101,2.71304,5.388061
7.308631,2.691659,5.238073
7.356137,2.674967,5.088738
7.400662,2.662791,4.94018
7.442251,2.654958,4.792527
7.480949,2.651295,4.645902
7.516801,2.651631,4.500433
7.549849,2.655792,4.356245
7.580138,2.663605,4.213463
7.607714,2.674898,4.072213
7.63262,2.689497,3.932621
7.654901,2.707231,3.794813
7.674601,2.727927,3.658913
7.691763,2.751411,3.525049
7.706435,2.777511,3.393345
7.718658,2.806055,3.263927
7.728478,2.836869,3.136922
7.735939,2.869781,3.012454
7.73208,2.897639,2.875795
7.727123,2.926309,2.744973
7.721057,2.955829,2.619584
7.71387,2.986238,2.499222
7.705549,3.017574,2.383485
7.696082,3.049876,2.271967
7.685459,3.083183,2.164265
7.673665,3.117534,2.059973
7.66069,3.152967,1.958689
7.646522,3.189521,1.860008
7.631148,3.227234,1.763525
7.614558,3.266147,1.668836
7.596737,3.306296,1.575537
7.577675,3.347721,1.483224
7.55736,3.39046,1.391493
7.53578,3.434553,1.299939
7.512923,3.480038,1.208158
7.488776,3.526954,1.115746
7.463328,3.575339,1.022298
7.436567,3.625232,0.9274113
7.402424,3.65918,0.8143904
7.36744,3.693711,0.7031579
7.33161,3.728699,0.5935091
7.29493,3.764017,0.4852394
7.257396,3.799539,0.3781443
7.219002,3.835138,0.2720188
7.179745,3.870687,0.1666587
7.13962,3.906062,0.06185916
7.098622,3.941136,-0.04258453
7.056747,3.97578,-0.1468768
7.01399,4.009871,-0.2512226
6.970348,4.043281,-0.3558262
6.925815,4.075883,-0.4608925
6.880388,4.107552,-0.5666258
6.83406,4.138161,-0.6732312
6.786829,4.167583,-0.7809131
6.738689,4.195693,-0.8898761
6.689636,4.222363,-1.000325
6.639666,4.247469,-1.112464
6.588774,4.270882,-1.226498
6.542218,4.270979,-1.327371
6.497727,4.268365,-1.425268
6.455053,4.263109,-1.520562
6.413947,4.25528,-1.613631
6.374161,4.244946,-1.70485
6.335445,4.232178,-1.794594
6.29755,4.217044,-1.88324
6.260228,4.199612,-1.971162
6.22323,4.179952,-2.058736
6.186307,4.158133,-2.146339
6.14921,4.134224,-2.234345
6.111691,4.108294,-2.323131
6.073499,4.080411,-2.413071
6.034388,4.050646,-2.504543
5.994107,4.019066,-2.59792
5.952409,3.985741,-2.693579
5.909043,3.95074,-2.791896
5.863761,3.914132,-2.893246
5.816316,3.875986,-2.998005
5.766456,3.83637,-3.106548
5.742071,3.791741,-3.16711
5.716112,3.747744,-3.228549
5.688727,3.704366,-3.2907
5.660062,3.661592,-3.353398
5.630265,3.619408,-3.416478
5.599483,3.577797,-3.479775
5.567861,3.536747,-3.543126
5.535547,3.496241,-3.606364
5.502688,3.456264,-3.669326
5.469431,3.416804,-3.731846
5.435924,3.377844,-3.79376
5.402311,3.33937,-3.854903
5.368742,3.301367,-3.91511
5.335361,3.26382,-3.974216
5.302318,3.226714,-4.032056
5.269757,3.190036,-4.088468
5.237827,3.153769,-4.143283
5.206674,3.1179,-4.196339
5.176445,3.082413,-4.247471
